metdiv,inc_1,inc_2,inc_3,inc_4,Year
22780,29700.000000000004,51300,72900,243000.00000000003,2013
22800,29700.000000000004,45900,72900,243000.00000000003,2013
22820,29700.000000000004,51300,94500,243000.00000000003,2013
22840,18900,40500,72900,243000.00000000003,2013
22860,24300,51300,72900,243000.00000000003,2013
22900,18900,40500,72900,243000.00000000003,2013
23060,29700.000000000004,51300,94500,243000.00000000003,2013
23104,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
23140,29700.000000000004,51300,94500,243000.00000000003,2013
23180,29700.000000000004,51300,94500,243000.00000000003,2013
23240,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
23300,24300,51300,72900,243000.00000000003,2013
23340,29700.000000000004,51300,72900,243000.00000000003,2013
23380,24300,51300,94500,243000.00000000003,2013
23420,24300,51300,94500,243000.00000000003,2013
23460,18900,40500,72900,243000.00000000003,2013
23500,18900,35100,72900,243000.00000000003,2013
23540,18900,45900,94500,243000.00000000003,2013
23580,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
23620,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
23660,24300,40500,72900,243000.00000000003,2013
23700,13500,29700.000000000004,72900,243000.00000000003,2013
23780,29700.000000000004,51300,94500,243000.00000000003,2013
23820,35100,59400.00000000001,94500,243000.00000000003,2013
23844,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
23860,24300,45900,94500,243000.00000000003,2013
23900,35100,59400.00000000001,94500,243000.00000000003,2013
23940,45900,72900,121500.00000000001,243000.00000000003,2013
23980,18900,40500,72900,243000.00000000003,2013
24020,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
24060,35100,59400.00000000001,121500.00000000001,243000.00000000003,2013
24100,24300,51300,94500,243000.00000000003,2013
24140,24300,45900,72900,243000.00000000003,2013
24220,24300,51300,94500,243000.00000000003,2013
24260,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
24300,29700.000000000004,51300,94500,243000.00000000003,2013
24330,29700.000000000004,51300,94500,243000.00000000003,2013
24340,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
24380,18900,35100,72900,243000.00000000003,2013
24420,18900,40500,72900,243000.00000000003,2013
24460,24300,45900,72900,243000.00000000003,2013
