metdiv,Year,inc_1,inc_2,inc_3,inc_4
36740,2003,33255,61335,101430,315900
36780,2003,38610,63832.5,101430,315900
36820,2003,31590,55980,81382.5,315900
36830,2003,26235,48960,73350,315900
36840,2003,33255,55980,81382.5,315900
36860,2003,33255,63832.5,101430,315900
36900,2003,26235,48960,81382.5,315900
36940,2003,40275,69187.5,101430,315900
36980,2003,26235,54315,81382.5,315900
37020,2003,33255,61335,94770,315900
37060,2003,19215,43605,88042.5,315900
37080,2003,26235,55980,101430,315900
37100,2003,47295,88042.5,139500,315900
37120,2003,26235,48960,81382.5,315900
37140,2003,26235,48960,81382.5,315900
37220,2003,24570,52650,81382.5,315900
37260,2003,19215,40275,73350,315900
37300,2003,26235,48960,81382.5,315900
37340,2003,33255,61335,101430,315900
37420,2003,26235,48960,81382.5,315900
37460,2003,27900,55980,88042.5,315900
37500,2003,24570,47295,73350,315900
37540,2003,24570,41940,69187.5,315900
37580,2003,24570,47295,81382.5,315900
37620,2003,26235,48960,81382.5,315900
37660,2003,26235,47295,73350,315900
37740,2003,24570,47295,81382.5,315900
37780,2003,19215,36585,74655,315900
37800,2003,34920,63832.5,101430,315900
37860,2003,33255,55980,101430,315900
37900,2003,33255,63832.5,101430,315900
37940,2003,31590,52650,81382.5,315900
37964,2003,24570,54315,101430,315900
38060,2003,38610,63832.5,101430,315900
38100,2003,24570,48960,81382.5,315900
38180,2003,33255,58477.5,88042.5,315900
38220,2003,24570,47295,81382.5,315900
38240,2003,31590,61335,101430,315900
38260,2003,19215,41940,81382.5,315900
38300,2003,26235,58477.5,101430,315900
38340,2003,26235,55980,101430,315900
38380,2003,26235,48960,81382.5,315900
38420,2003,26235,55980,81382.5,315900
38460,2003,26235,55980,88042.5,315900
38500,2003,31590,61335,101430,315900
38540,2003,26235,55980,81382.5,315900
38580,2003,19215,41940,73350,315900
38620,2003,26235,48960,81382.5,315900
38660,2003,7020,19215,34920,315900
38700,2003,33255,63832.5,101430,315900
38740,2003,19215,40275,73350,315900
38780,2003,19215,41940,73350,315900
38820,2003,26235,55980,88042.5,315900
38840,2003,38610,63832.5,101430,315900
38860,2003,33255,63832.5,101430,315900
38900,2003,40275,69187.5,101430,315900
38920,2003,26235,48960,81382.5,315900
38940,2003,33255,55980,101430,315900
39020,2003,19215,40275,73350,315900
39060,2003,26235,50625,81382.5,315900
39140,2003,26235,48960,81382.5,315900
39220,2003,26235,50625,81382.5,315900
39260,2003,26235,47295,81382.5,315900
39300,2003,33255,63832.5,101430,315900
39340,2003,40275,69187.5,101430,315900
39380,2003,26235,48960,81382.5,315900
39420,2003,17550,40275,81382.5,315900
39460,2003,31590,54315,81382.5,315900
39500,2003,26235,48960,81382.5,315900
39540,2003,38610,69187.5,101430,315900
39580,2003,40275,81382.5,131175,315900
39660,2003,33255,55980,88042.5,315900
39700,2003,7020,33255,58477.5,315900
39740,2003,33255,63832.5,101430,315900
39780,2003,26235,48960,81382.5,315900
39820,2003,26235,48960,88042.5,315900
39860,2003,38610,69187.5,101430,315900
39900,2003,38610,69187.5,101430,315900
39940,2003,26235,47295,81382.5,315900
39980,2003,24570,47295,81382.5,315900
40060,2003,40275,69187.5,109755,315900
40080,2003,19215,47295,81382.5,315900
40100,2003,9517.5,26235,50625,315900
40140,2003,33255,63832.5,101430,315900
40180,2003,26235,50625,88042.5,315900
40220,2003,33255,55980,101430,315900
40260,2003,19215,40275,69187.5,315900
40300,2003,40275,69187.5,101430,315900
40340,2003,40275,73350,109755,315900
40380,2003,33255,63832.5,101430,315900
40420,2003,31590,61335,101430,315900
40460,2003,19215,40275,69187.5,315900
40484,2003,47295,81382.5,131175,315900
40540,2003,43605,73350,109755,315900
40580,2003,24570,47295,81382.5,315900
40620,2003,20880,43605,81382.5,315900
40660,2003,26235,54315,81382.5,315900
40700,2003,26235,48960,81382.5,315900
40740,2003,20880,41940,73350,315900
40760,2003,26235,48960,81382.5,315900
40780,2003,26235,47295,81382.5,315900
40820,2003,19215,40275,81382.5,315900
40860,2003,31590,55980,88042.5,315900
40900,2003,40275,69187.5,131175,315900
40940,2003,20880,43605,81382.5,315900
40980,2003,31590,54315,94770,315900
41060,2003,33255,63832.5,101430,315900
41100,2003,33255,55980,88042.5,315900
41140,2003,26235,50625,88042.5,315900
41180,2003,33255,63832.5,101430,315900
41220,2003,33255,63832.5,101430,315900
41260,2003,33255,54315,81382.5,315900
41400,2003,26235,48960,81382.5,315900
41420,2003,33255,61335,101430,315900
41460,2003,33255,55980,81382.5,315900
41500,2003,40275,73350,131175,315900
41540,2003,33255,58477.5,101430,315900
41620,2003,40275,69187.5,122850,315900
41660,2003,26235,48960,88042.5,315900
41700,2003,33255,58477.5,101430,315900
41740,2003,40275,73350,131175,315900
41760,2003,26235,48960,81382.5,315900
41780,2003,31590,61335,101430,315900
41820,2003,31590,54315,101430,315900
41884,2003,47295,101430,166275,315900
41900,2003,7020,19215,40275,315900
41940,2003,59670,101430,178762.5,315900
41980,2003,7020,26235,48960,315900
42020,2003,34920,63832.5,109755,315900
42034,2003,54315,101430,205537.5,315900
42100,2003,40275,81382.5,131175,315900
42140,2003,33255,63832.5,101430,315900
42180,2003,7020,19215,36585,315900
42200,2003,40275,73350,131175,315900
42220,2003,40275,81382.5,131175,315900
42300,2003,26235,48960,81382.5,315900
42340,2003,31590,55980,101430,315900
42380,2003,26235,48960,81382.5,315900
42420,2003,26235,48960,81382.5,315900
42460,2003,24570,47295,81382.5,315900
42540,2003,26235,48960,88042.5,315900
42620,2003,24570,48960,81382.5,315900
42644,2003,47295,81382.5,131175,315900
42680,2003,31590,55980,101430,315900
42700,2003,24570,47295,69187.5,315900
42740,2003,26235,47295,81382.5,315900
42780,2003,27900,50625,81382.5,315900
42820,2003,9517.5,33255,69187.5,315900
42860,2003,26235,54315,81382.5,315900
42900,2003,33255,55980,88042.5,315900
42940,2003,26235,48960,81382.5,315900
42980,2003,33255,55980,81382.5,315900
43020,2003,31590,55980,81382.5,315900
43060,2003,26235,48960,81382.5,315900
43100,2003,38610,69187.5,101430,315900
43140,2003,24570,52650,81382.5,315900
43180,2003,26235,52650,81382.5,315900
43220,2003,31590,55980,101430,315900
43260,2003,27900,53122.5,88042.5,315900
43300,2003,26235,55980,101430,315900
43320,2003,19215,41940,81382.5,315900
43340,2003,26235,48960,88042.5,315900
43380,2003,38610,63832.5,101430,315900
43420,2003,26235,50625,88042.5,315900
43460,2003,24570,47295,81382.5,315900
43500,2003,19215,41940,73350,315900
43524,2003,63832.5,101430,178762.5,315900
43580,2003,33255,55980,101430,315900
43620,2003,34920,63832.5,101430,315900
43660,2003,26235,48960,88042.5,315900
43700,2003,19215,40275,69187.5,315900
43740,2003,26235,48960,73350,315900
43760,2003,33255,55980,101430,315900
43780,2003,31590,61335,101430,315900
43900,2003,26235,54315,94770,315900
43940,2003,26235,48960,81382.5,315900
43980,2003,26235,55980,88042.5,315900
44020,2003,33255,58477.5,88042.5,315900
44060,2003,27900,55980,101430,315900
44100,2003,33255,63832.5,101430,315900
44140,2003,31590,63832.5,101430,315900
44180,2003,26235,48960,81382.5,315900
44220,2003,31590,59670,94770,315900
44260,2003,17550,33255,73350,315900
44300,2003,26235,55980,101430,315900
44340,2003,19215,40275,81382.5,315900
44420,2003,31590,55980,101430,315900
44460,2003,48960,81382.5,122850,315900
44500,2003,24570,47295,81382.5,315900
44540,2003,26235,48960,81382.5,315900
44580,2003,33255,61335,94770,315900
44620,2003,33255,63832.5,101430,315900
44660,2003,19215,41940,81382.5,315900
44700,2003,33255,63832.5,101430,315900
44740,2003,27900,50625,81382.5,315900
44780,2003,31590,59670,94770,315900
44860,2003,26235,48960,81382.5,315900
44900,2003,24570,45630,69187.5,315900
44920,2003,55980,101430,166275,315900
44940,2003,26235,48960,81382.5,315900
44980,2003,26235,48960,81382.5,315900
45000,2003,26235,58477.5,88042.5,315900
45020,2003,19215,41940,73350,315900
45060,2003,33255,63832.5,101430,315900
45104,2003,40275,69187.5,101430,315900
45140,2003,19215,40275,73350,315900
45180,2003,19215,47295,81382.5,315900
45220,2003,26235,54315,101430,315900
45300,2003,31590,55980,101430,315900
45340,2003,19215,40275,73350,315900
45380,2003,26235,54315,81382.5,315900
45460,2003,26235,48960,81382.5,315900
45500,2003,24570,48960,81382.5,315900
45520,2003,27900,54315,81382.5,315900
45540,2003,27900,50625,81382.5,315900
45580,2003,24570,45630,77220,315900
45620,2003,22905,45630,81382.5,315900
45660,2003,31590,54315,81382.5,315900
45700,2003,24570,47295,81382.5,315900
45740,2003,19215,41940,73350,315900
45780,2003,31590,54315,101430,315900
45820,2003,33255,61335,101430,315900
45860,2003,47295,81382.5,131175,315900
45900,2003,33255,61335,101430,315900
45940,2003,41940,81382.5,139500,315900
45980,2003,19215,40275,73350,315900
46020,2003,38610,69187.5,101430,315900
46060,2003,31590,55980,101430,315900
46100,2003,26235,54315,81382.5,315900
46140,2003,33255,55980,101430,315900
46180,2003,26235,47295,81382.5,315900
46220,2003,19215,48960,88042.5,315900
46300,2003,26235,48960,81382.5,315900
46340,2003,26235,55980,101430,315900
46380,2003,26235,54315,94770,315900
46460,2003,19215,47295,81382.5,315900
46500,2003,33255,61335,101430,315900
46520,2003,41940,81382.5,131175,315900
46540,2003,26235,55980,88042.5,315900
46620,2003,19215,40275,73350,315900
46660,2003,24570,47295,81382.5,315900
46700,2003,47295,81382.5,131175,315900
46740,2003,19215,40275,69187.5,315900
46780,2003,33255,54315,81382.5,315900
46820,2003,19215,41940,73350,315900
46860,2003,29565,57285,88042.5,315900
46900,2003,26235,43605,73350,315900
46980,2003,24570,47295,81382.5,315900
47020,2003,31590,55980,101430,315900
47080,2003,17550,40275,81382.5,315900
47180,2003,19215,48960,81382.5,315900
47220,2003,33255,58477.5,101430,315900
47240,2003,33255,67995,101430,315900
47260,2003,34920,63832.5,101430,315900
47300,2003,26235,48960,88042.5,315900
47340,2003,31590,54315,81382.5,315900
47380,2003,26235,48960,88042.5,315900
47420,2003,27900,58477.5,88042.5,315900
47460,2003,26235,55980,88042.5,315900
47540,2003,40275,63832.5,101430,315900
47580,2003,33255,63832.5,101430,315900
47620,2003,31590,54315,81382.5,315900
47660,2003,26235,50625,81382.5,315900
47664,2003,45630,77220,131175,315900
47700,2003,38610,63832.5,101430,315900
47780,2003,27900,50625,81382.5,315900
47820,2003,19215,47295,81382.5,315900
47894,2003,50625,101430,139500,315900
47920,2003,31590,52650,81382.5,315900
47940,2003,33255,55980,101430,315900
47980,2003,26235,55980,81382.5,315900
48020,2003,40275,69187.5,101430,315900
48060,2003,27900,50625,88042.5,315900
48100,2003,26235,41940,69187.5,315900
48140,2003,38610,69187.5,101430,315900
48180,2003,19215,41940,73350,315900
48220,2003,20880,43605,80010,315900
48260,2003,26235,48960,81382.5,315900
48300,2003,33255,58477.5,101430,315900
48424,2003,33255,69187.5,122850,315900
48460,2003,19215,34920,63832.5,315900
48500,2003,17550,38610,69187.5,315900
48540,2003,26235,48960,81382.5,315900
48580,2003,38610,69187.5,101430,315900
48620,2003,33255,63832.5,101430,315900
48660,2003,26235,50625,88042.5,315900
48700,2003,26235,48960,81382.5,315900
48780,2003,31230,57285,96367.5,315900
48820,2003,33255,55980,101430,315900
48864,2003,40275,81382.5,131175,315900
48900,2003,31590,55980,101430,315900
48940,2003,31590,61335,94770,315900
48980,2003,24570,47295,81382.5,315900
49020,2003,33255,63832.5,101430,315900
49080,2003,38610,69187.5,101430,315900
49100,2003,31590,55980,88042.5,315900
49180,2003,31590,61335,101430,315900
49220,2003,33255,61335,101430,315900
49260,2003,27900,53122.5,88042.5,315900
49300,2003,33255,61335,101430,315900
49340,2003,34920,73350,131175,315900
49380,2003,26235,50625,81382.5,315900
49420,2003,26235,48960,88042.5,315900
49460,2003,26235,53122.5,88042.5,315900
49620,2003,40275,69187.5,101430,315900
49660,2003,26235,54315,81382.5,315900
49700,2003,27900,50625,88042.5,315900
49740,2003,26235,48960,81382.5,315900
49780,2003,26235,48960,81382.5,315900
49820,2003,17550,33255,67995,315900
10100,2004,26055,50925,89340,306450
10140,2004,26055,48705,80460,306450
10180,2004,26055,48705,80460,306450
10220,2004,19245,44115,73575,306450
10260,2004,6810,10140,28275,306450
10300,2004,37455,64695,100815,306450
10380,2004,6810,17025,32865,306450
10420,2004,32865,60105,100815,306450
10460,2004,23835,46485,73575,306450
10500,2004,23835,46485,80460,306450
10540,2004,30645,55515,80460,306450
10580,2004,35085,68985,111915,306450
10620,2004,26055,53295,80460,306450
10660,2004,30645,53295,80460,306450
10700,2004,23835,46485,80460,306450
10740,2004,30645,55515,100815,306450
10760,2004,19245,46485,80460,306450
10780,2004,19245,44115,80460,306450
10820,2004,28275,55515,89340,306450
10860,2004,19245,44115,73575,306450
10900,2004,35085,63435,100815,306450
10940,2004,30645,51075,80460,306450
10980,2004,23835,46485,80460,306450
11020,2004,26055,48705,80460,306450
11060,2004,26055,48705,80460,306450
11100,2004,26055,55515,100815,306450
11140,2004,17025,44265,80460,306450
11180,2004,30645,60105,100815,306450
11220,2004,26055,48705,89340,306450
11244,2004,46485,89340,141375,306450
11260,2004,48705,80460,130275,306450
11380,2004,28275,54255,89340,306450
11420,2004,37455,60105,91935,306450
11460,2004,37455,74910,130275,306450
11500,2004,23835,46485,80460,306450
11540,2004,44265,74910,100815,306450
11580,2004,23835,41895,68025,306450
11620,2004,21465,44115,80460,306450
11640,2004,6810,19245,35085,306450
11660,2004,19245,39675,73575,306450
11680,2004,26055,48705,80460,306450
11700,2004,30645,53295,89340,306450
11740,2004,30645,53295,80460,306450
11780,2004,26055,53295,80460,306450
11820,2004,26055,53295,80460,306450
11860,2004,26055,48705,73575,306450
11900,2004,17025,39675,73575,306450
11940,2004,23835,46485,80460,306450
11980,2004,26055,48705,80460,306450
12020,2004,23835,48705,89340,306450
12060,2004,37455,74910,119175,306450
12100,2004,32865,63435,100815,306450
12120,2004,17025,39675,68025,306450
12140,2004,37455,60105,91935,306450
12180,2004,32865,58845,89340,306450
12220,2004,19245,48705,89340,306450
12260,2004,26055,55515,100815,306450
12300,2004,26055,55515,89340,306450
12380,2004,30645,55515,89340,306450
12420,2004,39675,68025,130275,306450
12460,2004,17025,37455,68025,306450
12540,2004,26055,55515,100815,306450
12580,2004,39675,73575,130275,306450
12620,2004,26055,48705,80460,306450
12660,2004,32865,63435,100815,306450
12680,2004,26055,53295,80460,306450
12700,2004,39675,73575,111915,306450
12740,2004,32865,63435,100815,306450
12780,2004,26055,55515,100815,306450
12820,2004,17025,35085,68025,306450
12860,2004,32865,63435,100815,306450
12900,2004,23835,44265,68025,306450
12940,2004,26055,58845,100815,306450
12980,2004,30645,53295,91935,306450
13020,2004,30645,55515,100815,306450
13060,2004,21465,48705,89340,306450
13100,2004,26055,50925,80460,306450
13140,2004,26055,55515,100815,306450
13180,2004,39675,63435,100815,306450
13220,2004,19245,41895,73575,306450
13260,2004,26055,53295,80460,306450
13300,2004,19245,44115,73575,306450
13340,2004,30645,60105,91935,306450
13380,2004,32865,58845,100815,306450
13420,2004,26055,48705,80460,306450
13460,2004,32865,63435,100815,306450
13500,2004,17025,37455,64695,306450
13540,2004,32865,55515,100815,306450
13620,2004,26055,48705,80460,306450
13660,2004,26055,46485,80460,306450
13700,2004,26055,48705,80460,306450
13720,2004,19245,35085,68985,306450
13740,2004,28275,58845,89340,306450
13780,2004,26055,55515,100815,306450
13820,2004,26055,55515,100815,306450
13900,2004,35085,58845,100815,306450
13940,2004,30645,55515,89340,306450
13980,2004,26055,48705,80460,306450
14010,2004,32865,68025,111915,306450
14020,2004,23835,46485,91935,306450
14100,2004,26055,50925,89340,306450
14140,2004,19245,39675,73575,306450
14180,2004,19245,41895,73575,306450
14220,2004,17025,35085,63435,306450
14260,2004,32865,63435,100815,306450
14300,2004,26055,48705,80460,306450
14340,2004,32865,63435,89340,306450
14380,2004,21615,44265,80460,306450
14420,2004,26055,55515,89340,306450
14454,2004,39675,80460,130275,306450
14500,2004,39675,80460,130275,306450
14540,2004,23835,48705,80460,306450
14580,2004,32865,58845,89340,306450
14620,2004,26055,48705,80460,306450
14660,2004,26055,55515,80460,306450
14700,2004,26055,48705,73575,306450
14720,2004,46485,80460,119175,306450
14740,2004,39675,73575,111915,306450
14780,2004,26055,53295,89340,306450
14820,2004,30645,53295,80460,306450
14860,2004,46485,100815,180975,306450
15020,2004,19245,41895,73575,306450
15060,2004,23835,41895,73575,306450
15100,2004,26055,50925,80460,306450
15140,2004,19245,39675,68025,306450
15180,2004,19245,39675,73575,306450
15220,2004,21465,48705,80460,306450
15260,2004,26055,55515,100815,306450
15340,2004,26055,53295,80460,306450
15380,2004,26055,55515,100815,306450
15420,2004,26055,48705,73575,306450
15460,2004,30645,53295,80460,306450
15500,2004,30645,53295,100815,306450
15540,2004,39675,73575,100815,306450
15580,2004,19245,41895,80460,306450
15620,2004,26055,48705,80460,306450
15660,2004,28425,53295,80460,306450
15680,2004,50925,89340,141375,306450
15700,2004,26055,50925,89340,306450
15740,2004,26055,41895,73575,306450
15764,2004,41895,89340,141375,306450
15780,2004,19245,39675,73575,306450
15804,2004,41895,80460,130275,306450
15820,2004,19245,39675,68025,306450
15860,2004,26055,48705,80460,306450
15900,2004,26055,48705,80460,306450
15940,2004,30645,55515,100815,306450
15980,2004,32865,60105,100815,306450
16020,2004,26055,48705,80460,306450
16060,2004,19245,41895,80460,306450
16100,2004,26055,50925,89340,306450
16140,2004,28275,55515,80460,306450
16180,2004,32865,63435,100815,306450
16220,2004,28275,58845,100815,306450
16260,2004,26055,48705,80460,306450
16300,2004,39675,68025,100815,306450
16340,2004,23835,46485,80460,306450
16380,2004,32865,63435,100815,306450
16420,2004,19245,41895,73575,306450
16460,2004,23835,48705,80460,306450
16500,2004,26055,53295,80460,306450
16540,2004,32865,63435,100815,306450
16580,2004,26055,55515,100815,306450
16620,2004,26055,48705,89340,306450
16660,2004,23835,46485,80460,306450
16700,2004,32865,58845,100815,306450
16740,2004,37455,68025,100815,306450
